"genes"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"ENSG00000187514"	"PTMA"	-9.84962661931483	9.7075776413966	-152.629264748227	0	0	1228.00851974517
"ENSG00000187531"	"SIRT7"	-4.85206711376142	5.01177026120845	-84.0826196792186	0	0	835.383781189642
"ENSG00000187555"	"USP7"	-7.49825479200392	7.50223728848519	-146.921528319724	0	0	1203.33813429943
"ENSG00000187735"	"TCEA1"	-7.18708285281391	7.1515286459078	-101.028105381236	0	0	954.156815285651
"ENSG00000187742"	"SECISBP2"	-7.27824815437231	7.4492266531346	-115.237932296582	0	0	1040.86001843104
"ENSG00000187778"	"MCRS1"	-5.33183880185744	5.40024955702742	-110.711191627625	0	0	1014.2735690891
"ENSG00000187954"	"ZFTRAF1"	-6.25969112508725	6.36418068147492	-119.891730010052	0	0	1067.24630506274
"ENSG00000188186"	"LAMTOR4"	-5.64587483302935	5.55046494943662	-97.9477472573364	0	0	933.881838001496
"ENSG00000188229"	"TUBB4B"	-7.47324184807157	7.44828127581962	-80.1565426580184	0	0	805.133150331044
"ENSG00000188529"	"SRSF10"	-7.85072943665613	7.71686790591811	-96.7912535617227	0	0	926.14559723426
"ENSG00000188554"	"NBR1"	-7.06830210711263	7.08439743469866	-109.65561590442	0	0	1008.04139180351
"ENSG00000188612"	"SUMO2"	-6.99664814591593	6.96900816469196	-143.292400651403	0	0	1186.6148045179
"ENSG00000188647"	"PTAR1"	-6.54948410946998	6.49296307960378	-87.4104800007492	0	0	860.324241884361
"ENSG00000188690"	"UROS"	-5.3500693510673	5.29120413715885	-85.6590541740003	0	0	847.281930343042
"ENSG00000188725"	"SMIM15"	-5.55304729141609	5.62775234033634	-72.4625927641551	0	0	742.039320448633
"ENSG00000188735"	"TMEM120B"	-5.73752610346689	5.87638480527206	-78.9261259572521	0	0	795.389291758415
"ENSG00000188739"	"RBM34"	-5.17848322822331	5.02842927160112	-75.0556033635502	0	0	763.808933733748
"ENSG00000188786"	"MTF1"	-4.647824022164	4.73005936746657	-75.5026192678209	0	0	767.459892886916
"ENSG00000188846"	"RPL14"	-9.70756137085302	9.86511450974768	-91.570485015346	0	0	889.90298886175
"ENSG00000188895"	"MSL1"	-6.87800819722953	6.88032966877458	-111.462869334909	0	0	1018.86088404805
"ENSG00000188938"	"FAM120AOS"	-6.49831928440109	6.52085164162244	-134.017963763272	0	0	1141.68953987515
"ENSG00000188976"	"NOC2L"	-6.60911341509053	6.63910733619778	-115.123175293653	0	0	1040.27412215443
"ENSG00000188986"	"NELFB"	-6.06857287361808	6.13671924256668	-107.13699745736	0	0	992.731303005753
"ENSG00000189043"	"NDUFA4"	-7.5264752124332	7.34093916411232	-97.0829980377895	0	0	928.146541578491
"ENSG00000189077"	"TMEM120A"	-4.80416009774561	4.86053505345595	-72.630131452961	0	0	743.390034549579
"ENSG00000189091"	"SF3B3"	-6.30799560497988	6.3187992334932	-87.2103913092832	0	0	858.85341476009
"ENSG00000189180"	"ZNF33A"	-5.79735830748585	5.89634872965355	-76.5086992745744	0	0	775.859435667113
"ENSG00000189241"	"TSPYL1"	-6.77121867613852	6.75098049108096	-84.9050863120169	0	0	841.7116390667
"ENSG00000189266"	"PNRC2"	-6.07656499614576	5.97096332867212	-81.6436644150355	0	0	816.783832143354
"ENSG00000189306"	"RRP7A"	-4.97341097225406	5.00385748887372	-72.6268724586715	0	0	743.39015562622
"ENSG00000189308"	"LIN54"	-4.70932209653159	4.66781290973763	-75.2177386386409	0	0	765.083676845889
"ENSG00000189339"	"SLC35E2B"	-7.41462770781082	7.48653655815801	-76.5357887739115	0	0	776.067136793334
"ENSG00000189403"	"HMGB1"	-7.89819322754107	8.12352991066637	-101.687083781263	0	0	958.287238205588
"ENSG00000196182"	"STK40"	-6.23981162053201	6.15807191812328	-76.8168823948023	0	0	778.382514320401
"ENSG00000196230"	"TUBB"	-7.93459049783221	7.97835996365107	-74.3910201382108	0	0	758.299869811597
"ENSG00000196233"	"LCOR"	-5.64213087952252	5.59250003046	-75.3923683682961	0	0	766.657432002515
"ENSG00000196235"	"SUPT5H"	-8.10667320724779	8.0801621305095	-120.737762320669	0	0	1071.7164642233
"ENSG00000196262"	"PPIA"	-9.59071891541732	9.37317798870837	-116.44965190747	0	0	1047.3558907729
"ENSG00000196305"	"IARS1"	-8.08839631581111	8.199323642037	-98.6101458866783	0	0	938.198868195059
"ENSG00000196313"	"POM121"	-6.82931055533598	6.85175072036603	-108.373942281092	0	0	1000.30083085411
"ENSG00000196323"	"ZBTB44"	-6.13083925941521	6.28572948789462	-83.06775876066	0	0	827.773729813634
"ENSG00000196363"	"WDR5"	-5.74720994600624	5.78778193478954	-99.3425870199223	0	0	943.146458922257
"ENSG00000196365"	"LONP1"	-6.6015512295302	6.59166604068492	-93.1345478283228	0	0	901.210999964238
"ENSG00000196367"	"TRRAP"	-7.00865871205013	7.05170519120981	-104.199479152229	0	0	974.428957004196
"ENSG00000196419"	"XRCC6"	-7.732987793173	7.77284487122823	-140.048550759411	0	0	1171.01706495074
"ENSG00000196449"	"YRDC"	-4.72357916707347	4.67229932653128	-72.1011870895962	0	0	738.835376525875
"ENSG00000196455"	"PIK3R4"	-5.13912344580662	5.0641746146491	-78.2494300165323	0	0	789.888766121444
"ENSG00000196498"	"NCOR2"	-6.83728417282387	6.97225160809187	-76.3497776326932	0	0	774.559871967524
"ENSG00000196504"	"PRPF40A"	-6.79354777418021	6.76297255272001	-119.942626865743	0	0	1067.52450838603
"ENSG00000196531"	"NACA"	-9.64363136669514	9.69713921749334	-111.202000253828	0	0	1016.77655865929
"ENSG00000196535"	"MYO18A"	-6.88012579162821	6.90772167887064	-98.5234689217596	0	0	937.770446470946
"ENSG00000196547"	"MAN2A2"	-6.90317932632276	7.0782836073237	-77.4197249115753	0	0	783.278350248353
"ENSG00000196591"	"HDAC2"	-5.88991714531453	5.81431992417758	-81.0977984412952	0	0	812.52734411041
"ENSG00000196642"	"RABL6"	-7.02013898722939	7.09900073018602	-119.93165764144	0	0	1067.4355803346
"ENSG00000196683"	"TOMM7"	-7.60496012027036	7.59707419446992	-82.657223909578	0	0	824.592009655281
"ENSG00000196704"	"AMZ2"	-6.37183749103944	6.3801908309166	-120.228657042954	0	0	1069.11517994711
"ENSG00000196776"	"CD47"	-7.47559168410517	7.49721892206325	-114.308516710205	0	0	1035.48503770918
"ENSG00000196792"	"STRN3"	-4.66181381340924	4.75985362966362	-72.464774579555	0	0	741.965918106166
"ENSG00000196821"	"ILRUN"	-6.90078905338441	6.86525531458718	-97.3915078846099	0	0	930.238285906794
"ENSG00000196937"	"FAM3C"	-7.55420405099674	7.69641931060178	-87.6238684040967	0	0	861.832031405896
"ENSG00000196943"	"NOP9"	-5.62740870580889	5.82421559640212	-92.0897129794891	0	0	893.889826586061
"ENSG00000196961"	"AP2A1"	-6.45758798821989	6.34133992424357	-114.930798608441	0	0	1039.16415100114
"ENSG00000197006"	"METTL9"	-7.14818665256184	6.99212661079603	-91.9069551328754	0	0	892.617459359603
"ENSG00000197037"	"ZSCAN25"	-4.4803312042906	4.54214243558661	-85.9561767666348	0	0	849.302270160263
"ENSG00000197070"	"ARRDC1"	-5.36740274736632	5.51333052197129	-83.8068889857364	0	0	833.367943869915
"ENSG00000197081"	"IGF2R"	-7.81172312262539	7.83623792560819	-80.5818684011096	0	0	808.452750481191
"ENSG00000197102"	"DYNC1H1"	-7.75476126832332	7.95881233055619	-105.43863748796	0	0	982.072156811934
"ENSG00000197111"	"PCBP2"	-8.64921270903854	8.6583968453561	-113.248111305705	0	0	1029.07313739686
"ENSG00000197114"	"ZGPAT"	-5.7054094447041	5.71663421263752	-105.835698795859	0	0	984.640272420023
"ENSG00000197136"	"PCNX3"	-6.70936173732563	6.86117802556528	-109.736973711376	0	0	1008.54720700155
"ENSG00000197150"	"ABCB8"	-5.94259453126792	5.82350957830925	-88.5117885977525	0	0	868.337330679674
"ENSG00000197157"	"SND1"	-8.85155630489986	8.84442656169064	-147.025994073719	0	0	1203.29592398503
"ENSG00000197170"	"PSMD12"	-5.75254945163129	5.61714709165919	-80.3331305974541	0	0	806.515858602918
"ENSG00000197217"	"ENTPD4"	-7.31141875335254	7.67696610989747	-71.9259624621801	0	0	737.434898915419
"ENSG00000197223"	"C1D"	-4.47332976313527	4.39927614390649	-71.7725096651549	0	0	735.954761416845
"ENSG00000197226"	"TBC1D9B"	-7.1732279253679	7.13914452596042	-96.8901787885553	0	0	926.863672438445
"ENSG00000197323"	"TRIM33"	-5.85652602162204	5.96855265268437	-85.881063448327	0	0	849.002992411922
"ENSG00000197324"	"LRP10"	-7.87635465284639	7.91898445821698	-114.365881256478	0	0	1035.73243564207
"ENSG00000197343"	"ZNF655"	-7.34947312491991	7.33636136404696	-123.770132300787	0	0	1088.39965786483
"ENSG00000197386"	"HTT"	-5.92380542779983	6.04460196554203	-82.0749610974379	0	0	820.130389191504
"ENSG00000197448"	"GSTK1"	-7.28761189190981	7.21555327997073	-130.21959698191	0	0	1122.36500074442
"ENSG00000197451"	"HNRNPAB"	-6.99192323698099	6.88421871422531	-90.0246903968612	0	0	879.26483901201
"ENSG00000197530"	"MIB2"	-5.36541341813786	5.47205419752745	-73.9162178042957	0	0	754.33869713002
"ENSG00000197586"	"ENTPD6"	-6.68191340472919	6.66133053434772	-76.9953189974149	0	0	779.839647302864
"ENSG00000197601"	"FAR1"	-6.52152631203126	6.42418339145878	-89.3732950322914	0	0	874.593587903485
"ENSG00000197622"	"CDC42SE1"	-7.59564540788089	7.31162328450177	-77.7623601211626	0	0	786.040612070477
"ENSG00000197694"	"SPTAN1"	-7.25530139127886	7.25182155679881	-83.8778485280762	0	0	833.929453162201
"ENSG00000197746"	"PSAP"	-10.9404047406927	10.9245011521474	-113.318246132913	0	0	1028.85189378432
"ENSG00000197756"	"RPL37A"	-9.81052094999731	9.89761666068615	-103.901623727881	0	0	972.067276054578
"ENSG00000197771"	"MCMBP"	-5.42549066890557	5.45132229267095	-81.8703092622968	0	0	818.508215741604
"ENSG00000197774"	"EME2"	-5.92915849329015	5.98248044505612	-74.3059661496647	0	0	757.633108447473
"ENSG00000197785"	"ATAD3A"	-5.24613615839183	5.1368802115431	-71.5710492672025	0	0	734.356747415524
"ENSG00000197818"	"SLC9A8"	-5.42416237630156	5.50395646303262	-73.85307907025	0	0	753.813097137041
"ENSG00000197858"	"GPAA1"	-7.18418326644783	7.05633149515969	-94.4637975922595	0	0	910.381310765068
"ENSG00000197894"	"ADH5"	-5.4712894826826	5.44940391883704	-83.1010394077342	0	0	827.980794400962
"ENSG00000197912"	"SPG7"	-6.56899923378346	6.58490194407099	-76.2467958542393	0	0	773.723553172229
"ENSG00000197930"	"ERO1A"	-6.42871768683221	6.3794328664658	-92.9587171733623	0	0	899.98748672094
"ENSG00000197958"	"RPL12"	-9.55428580579487	9.77969105139285	-88.1130639642462	0	0	865.155134374787
"ENSG00000197965"	"MPZL1"	-6.58128763938079	6.45221683568766	-72.3168969870592	0	0	740.814129756788
"ENSG00000198000"	"NOL8"	-6.4717155454902	6.57502926743219	-93.9131927459401	0	0	906.606561168234
"ENSG00000198001"	"IRAK4"	-5.38631658098644	5.39967763553195	-92.803521403818	0	0	898.822134850353
"ENSG00000198026"	"ZNF335"	-5.5114488177388	5.48300408622947	-81.5761192318163	0	0	816.226447976628
"ENSG00000198055"	"GRK6"	-7.49187740071113	7.6034766596704	-77.0732717286375	0	0	780.444331475909
"ENSG00000198087"	"CD2AP"	-6.07676824096513	6.06661919690299	-82.2604283089094	0	0	821.562488429156
"ENSG00000198146"	"ZNF770"	-6.40767052789033	6.33569060059772	-81.7119433461249	0	0	817.322950865019
"ENSG00000198162"	"MAN1A2"	-7.57292007795852	7.52748649640591	-96.0309176076623	0	0	921.038458390746
"ENSG00000198171"	"DDRGK1"	-6.19466515842045	5.9711123795534	-76.9915728452923	0	0	779.798037117643
"ENSG00000198198"	"SZT2"	-6.8344840133421	7.00679387834347	-97.1438662771651	0	0	928.568177779541
"ENSG00000198218"	"QRICH1"	-7.11519512999221	7.10459495979636	-110.044247105486	0	0	1010.38002222211
"ENSG00000198231"	"DDX42"	-7.36393209772328	7.4366711676348	-137.525275805944	0	0	1158.91440966176
"ENSG00000198242"	"RPL23A"	-9.40698163518416	9.53527212507074	-96.7816155271792	0	0	925.802297395569
"ENSG00000198258"	"UBL5"	-6.82530022226106	6.79692798557799	-102.215396249408	0	0	961.834378492064
"ENSG00000198265"	"HELZ"	-6.26337262685016	6.2899040665027	-94.6665822653973	0	0	911.788557511172
"ENSG00000198276"	"UCKL1"	-5.45927294391875	5.46619261475582	-89.3205284551131	0	0	874.152444892606
"ENSG00000198301"	"SDAD1"	-5.57034672264824	5.59301646851747	-86.3204251891598	0	0	852.243373437432
"ENSG00000198315"	"ZKSCAN8"	-6.34563791027251	6.26619224413034	-78.4577132176852	0	0	791.652998466745
"ENSG00000198356"	"GET3"	-5.83812236437568	5.74962922992241	-96.7381303204719	0	0	925.819098117018
"ENSG00000198373"	"WWP2"	-5.31452262074661	5.30077973872655	-81.8004433969272	0	0	817.945844755193
"ENSG00000198380"	"GFPT1"	-7.09151590013843	6.83055866350763	-75.1376849038923	0	0	764.569578842287
"ENSG00000198399"	"ITSN2"	-6.77048686190163	6.74003315267255	-100.702824237928	0	0	952.073526235407
"ENSG00000198408"	"OGA"	-7.81746029331561	7.76866410822125	-110.431202049269	0	0	1012.6033205509
"ENSG00000198431"	"TXNRD1"	-6.3931875172293	6.19186159182215	-92.4057732402891	0	0	896.11983029371
"ENSG00000198466"	"ZNF587"	-5.80507158208504	5.90078346829667	-80.1945384118886	0	0	805.44661141427
"ENSG00000198492"	"YTHDF2"	-6.63085917412323	6.44717921843286	-123.168426947355	0	0	1085.21321030009
"ENSG00000198522"	"GPN1"	-5.1202763391254	5.047338303774	-105.588393819337	0	0	982.91917797071
"ENSG00000198563"	"DDX39B"	-8.44903085928457	8.50604748300449	-128.102617692165	0	0	1111.04786999176
"ENSG00000198586"	"TLK1"	-6.98695650289404	6.95170562740913	-91.7620031821019	0	0	891.598489333091
"ENSG00000198589"	"LRBA"	-5.64480015703127	5.67286765088857	-78.5867395207576	0	0	792.667851055692
"ENSG00000198612"	"COPS8"	-5.78530061402219	5.58103682583305	-98.2120588488458	0	0	935.641991684346
"ENSG00000198624"	"CCDC69"	-8.27138380265537	8.24362303440856	-101.611520025402	0	0	957.79641721182
"ENSG00000198625"	"MDM4"	-7.13651480179087	7.09719835879688	-71.4781168104808	0	0	733.604107787787
"ENSG00000198646"	"NCOA6"	-5.98120679243864	5.95558447509562	-111.603329499079	0	0	1019.68008641002
"ENSG00000198663"	"C6orf89"	-7.20541712794729	7.12941406547585	-117.666658918748	0	0	1054.7515222514
"ENSG00000198668"	"CALM1"	-8.07978424446587	7.96937545905612	-100.380423397116	0	0	949.856865761452
"ENSG00000198677"	"SKIC3"	-6.82772680383427	6.92853422786279	-103.488530710909	0	0	969.945449721581
"ENSG00000198690"	"FAN1"	-6.47666845540041	6.59648266253613	-87.3522338343903	0	0	859.896017130506
"ENSG00000198700"	"IPO9"	-6.40930558428041	6.36745843341816	-101.700192418009	0	0	958.527615906535
"ENSG00000198728"	"LDB1"	-5.70015091547878	5.62079120927812	-98.3515794198314	0	0	936.577354124521
"ENSG00000198730"	"CTR9"	-6.00385009675361	6.04175740751332	-73.9243494099818	0	0	754.43494927559
"ENSG00000198740"	"ZNF652"	-4.97539194793263	5.00631940143252	-77.3269068659088	0	0	782.442350375031
"ENSG00000198755"	"RPL10A"	-9.54172196027743	9.69253640068595	-94.4755951925589	0	0	910.11749583755
"ENSG00000198791"	"CNOT7"	-6.46417492742988	6.57092959939001	-92.624902468344	0	0	897.658677428804
"ENSG00000198793"	"MTOR"	-6.4827794315632	6.49192187172939	-108.974404858285	0	0	1003.95549718061
"ENSG00000198815"	"FOXJ3"	-6.40635426276136	6.2844845185263	-98.1868723361717	0	0	935.544243877025
"ENSG00000198818"	"SFT2D1"	-5.78685928148923	5.77090952164274	-72.5946154695195	0	0	743.170065338791
"ENSG00000198830"	"HMGN2"	-8.0083173681144	8.07936751694492	-113.01326643161	0	0	1027.81046121477
"ENSG00000198833"	"UBE2J1"	-10.7604037342494	10.6196594071775	-124.797385772984	0	0	1092.9194927378
"ENSG00000198836"	"OPA1"	-6.22353007676596	6.21485741519546	-109.231018219777	0	0	1005.50174322072
"ENSG00000198837"	"DENND4B"	-6.92345429177765	6.84206784442744	-101.180872615164	0	0	955.165989147409
"ENSG00000198843"	"SELENOT"	-8.20866384973471	8.01749920160077	-113.323796920156	0	0	1029.66680341536
"ENSG00000198856"	"OSTC"	-7.22294940859034	7.09269421390514	-100.276102258664	0	0	949.276124890265
"ENSG00000198862"	"LTN1"	-6.1555477626718	6.27388393308584	-87.2267234383975	0	0	858.97272162754
"ENSG00000198863"	"RUNDC1"	-4.34851658225623	4.38062919606034	-72.0758337717603	0	0	738.555208406932
"ENSG00000198874"	"TYW1"	-5.40417568264058	5.41102872712318	-94.8825789359936	0	0	913.178833595034
"ENSG00000198879"	"SFMBT2"	-6.93639408575414	7.06896645558072	-71.8250273207474	0	0	736.592713307087
"ENSG00000198887"	"SMC5"	-6.1389450457519	6.17172777176967	-107.726256414438	0	0	996.34792236948
"ENSG00000198898"	"CAPZA2"	-6.52062860244263	6.36169689781805	-102.054795154709	0	0	960.806242581713
"ENSG00000198900"	"TOP1"	-7.06405349330274	6.96158210141928	-93.964299993856	0	0	906.949688386555
"ENSG00000198909"	"MAP3K3"	-5.47808058462935	5.46579209396731	-80.592113872425	0	0	808.540458217684
"ENSG00000198911"	"SREBF2"	-7.53937979977365	7.73849662647844	-88.1852523362404	0	0	865.921235506771
"ENSG00000198917"	"SPOUT1"	-5.19584042266383	5.43068629430958	-72.7136196657518	0	0	744.16881997498
"ENSG00000198931"	"APRT"	-6.31676955922558	6.3054583037109	-80.9542139763264	0	0	811.42168677337
"ENSG00000198952"	"SMG5"	-6.82391778508349	6.80430211284259	-116.679542949042	0	0	1049.17844873728
"ENSG00000198961"	"PJA2"	-7.80028141434229	7.76221800810833	-116.410308792208	0	0	1047.52734534688
"ENSG00000203667"	"COX20"	-6.2169131737613	5.97903196048613	-77.7633429035009	0	0	786.057649579677
"ENSG00000203791"	"EEF1AKMT2"	-4.14011193840604	4.15116571686948	-71.6700067777729	0	0	734.999758818789
"ENSG00000203880"	"PCMTD2"	-6.23804666512115	6.12361172395001	-85.0832936079644	0	0	843.046023856499
"ENSG00000204120"	"GIGYF2"	-6.67598829163018	6.63502034814489	-106.451011259422	0	0	988.51128236966
"ENSG00000204138"	"PHACTR4"	-5.1382636217393	5.14628452733531	-85.2898517782873	0	0	844.49881029536
"ENSG00000204152"	"TIMM23B"	-4.56217681852609	4.45156664129735	-71.5891821763766	0	0	734.387124300093
"ENSG00000204178"	"MACO1"	-6.26690004653968	6.15487318780825	-98.521053768769	0	0	937.753474397738
"ENSG00000204220"	"PFDN6"	-5.41818058007574	5.39559810397631	-76.9186719766247	0	0	779.17249758543
"ENSG00000204227"	"RING1"	-5.6572338672453	5.59648941122938	-97.6602653091265	0	0	931.983274758907
"ENSG00000204231"	"RXRB"	-5.89248305168882	5.97834250338982	-113.195760695282	0	0	1029.06135408688
"ENSG00000204256"	"BRD2"	-8.87783402560605	8.91023969791574	-145.690253293417	0	0	1197.1187684518
"ENSG00000204264"	"PSMB8"	-6.65589623059136	6.62344931645672	-88.0624097118202	0	0	865.092099837669
"ENSG00000204267"	"TAP2"	-7.74686382240084	7.65299696834375	-100.406357203778	0	0	950.069792453978
"ENSG00000204304"	"PBX2"	-7.17076980779512	7.12819733405775	-121.567665982886	0	0	1076.4526312542
"ENSG00000204310"	"AGPAT1"	-6.11954107202694	5.99704339329912	-80.9795671224964	0	0	811.611052751887
"ENSG00000204316"	"MRPL38"	-5.41820951435767	5.47712177546908	-109.58635236011	0	0	1007.54732999395
"ENSG00000204348"	"DXO"	-5.33775426626407	5.39430439429595	-75.7347785361542	0	0	769.470243440455
"ENSG00000204351"	"SKIC2"	-6.73414281381466	6.68608497275411	-113.524519668779	0	0	1031.00261501849
"ENSG00000204356"	"NELFE"	-6.43881348145354	6.30831540802949	-110.559943949615	0	0	1013.49148577046
"ENSG00000204370"	"SDHD"	-6.38454370448571	6.34696557164192	-91.4881019289196	0	0	889.67344166654
"ENSG00000204371"	"EHMT2"	-5.42495613724895	5.47580125886244	-86.0349495062914	0	0	850.114435075104
"ENSG00000204386"	"NEU1"	-7.21134732711613	6.99625541432356	-90.0217599965188	0	0	879.241931190007
"ENSG00000204394"	"VARS1"	-7.84122232255857	7.72313521393884	-107.021341948359	0	0	991.923497852914
"ENSG00000204427"	"ABHD16A"	-5.91341757590913	5.75096176442118	-111.642282639438	0	0	1019.86840471093
"ENSG00000204435"	"CSNK2B"	-6.59847638334089	6.56685432498559	-129.833600413824	0	0	1120.43323015704
"ENSG00000204438"	"GPANK1"	-4.96053773186606	4.92523721698774	-76.7901456720738	0	0	778.058259847836
"ENSG00000204463"	"BAG6"	-7.69831382404888	7.75069632470349	-149.176012211389	0	0	1213.50832486398
"ENSG00000204469"	"PRRC2A"	-7.93587079285638	8.08720462313855	-123.201696090006	0	0	1085.13521759299
"ENSG00000204525"	"HLA-C"	-12.2866374440512	11.9887874216782	-101.873302572952	0	0	958.637121725153
"ENSG00000204560"	"DHX16"	-5.79009082341313	5.92228039293594	-98.3192276026341	0	0	936.408443142133
"ENSG00000204574"	"ABCF1"	-6.43990497635306	6.39503174263107	-91.9158304594196	0	0	892.688546716723
"ENSG00000204590"	"GNL1"	-6.21941944538433	6.23670458725315	-82.1464285226778	0	0	820.685486592193
"ENSG00000204592"	"HLA-E"	-10.5365402313257	10.5374960444768	-103.727795984462	0	0	970.812722863548
"ENSG00000204628"	"RACK1"	-10.2034250946983	10.3735159910431	-92.2004142530935	0	0	894.244442752526
"ENSG00000204673"	"AKT1S1"	-5.56100805317344	5.49203396851832	-81.735661731305	0	0	817.456755883493
"ENSG00000204713"	"TRIM27"	-6.23641338254451	6.33659831622012	-72.8592902796523	0	0	745.437451966021
"ENSG00000204822"	"MRPL53"	-5.47935635558653	5.34759695453479	-85.1940578826613	0	0	843.806723234321
"ENSG00000204842"	"ATXN2"	-4.83141628014614	4.87589963591034	-77.749943750963	0	0	785.84309664856
"ENSG00000204843"	"DCTN1"	-6.73819321240577	6.73046183083959	-136.879991627837	0	0	1155.86097136898
"ENSG00000204859"	"ZBTB48"	-4.63554637660404	4.63923951688723	-80.9680709216208	0	0	811.335540206714
"ENSG00000205155"	"PSENEN"	-6.08032529122717	5.95849280965312	-89.3309616542154	0	0	874.269235664012
"ENSG00000205250"	"E2F4"	-6.43397917842288	6.38469557235069	-99.944220333324	0	0	947.130696826171
"ENSG00000205302"	"SNX2"	-6.10226613657135	6.0290314977401	-93.1916836616772	0	0	901.593852179101
"ENSG00000205339"	"IPO7"	-7.2665339828861	7.40794758467858	-74.2723857404743	0	0	757.34250561113
"ENSG00000205352"	"PRR13"	-6.09019746694832	6.05669943114799	-100.869702856178	0	0	953.146474901601
"ENSG00000205356"	"TECPR1"	-7.14401256220025	7.13667898393852	-111.428047750418	0	0	1018.63332539996
"ENSG00000205531"	"NAP1L4"	-6.97805643262435	6.94235051949174	-106.834292441949	0	0	990.865387079381
"ENSG00000205581"	"HMGN1"	-7.7722366271471	7.86628739516378	-107.201040251356	0	0	993.001243819104
"ENSG00000205629"	"LCMT1"	-4.44193688935388	4.37326838286816	-86.372551266089	0	0	852.299126438167
"ENSG00000205903"	"ZNF316"	-5.54182187536239	5.66922864992816	-81.6055537431142	0	0	816.471251764992
"ENSG00000205937"	"RNPS1"	-6.58331580844658	6.63999968390178	-113.320969066229	0	0	1029.81442003143
"ENSG00000206503"	"HLA-A"	-11.0814115074595	10.7910616391616	-92.2751767037242	0	0	894.681906074403
"ENSG00000211450"	"SELENOH"	-5.86073203025269	5.86579133683894	-86.3743234710659	0	0	852.661650039375
"ENSG00000211456"	"SACM1L"	-6.00995529273877	5.98987304200053	-92.6499546935542	0	0	897.819023104881
"ENSG00000211460"	"TSN"	-6.04090600186607	5.98644156460511	-124.844748924458	0	0	1094.2044707173
"ENSG00000213024"	"NUP62"	-5.89635620543373	5.94107412556733	-75.0473306161796	0	0	763.815439906178
"ENSG00000213079"	"SCAF8"	-5.77462375074804	5.84412756565218	-74.9218763866666	0	0	762.768494140469
"ENSG00000213246"	"SUPT4H1"	-5.841291022434	5.77876823313867	-105.640160094387	0	0	983.430431307709
"ENSG00000213281"	"NRAS"	-6.6247574974636	6.54262443825275	-74.1047311078229	0	0	755.954265156596
"ENSG00000213339"	"QTRT1"	-7.16315559517387	7.12966752335108	-92.1965406491859	0	0	894.644682204718
"ENSG00000213341"	"CHUK"	-5.03613154139264	4.99247543821965	-89.2350945649512	0	0	873.437115453006
"ENSG00000213523"	"SRA1"	-5.76429161416942	5.66879489345145	-77.6876408077612	0	0	785.424210643569
"ENSG00000213551"	"DNAJC9"	-5.38829206991445	5.27540283165004	-90.6408369503795	0	0	883.564933631123
"ENSG00000213585"	"VDAC1"	-7.12026116487639	7.10498518658087	-91.3139965127819	0	0	888.42935622523
"ENSG00000213593"	"TMX2"	-6.87696932548515	6.95693043463093	-113.0317487446	0	0	1028.1068049303
"ENSG00000213614"	"HEXA"	-7.23387993358234	7.12201428358518	-84.3230852138748	0	0	837.314690101977
"ENSG00000213619"	"NDUFS3"	-5.94144803160582	5.9177572459772	-103.698605808976	0	0	971.259930877216
"ENSG00000213625"	"LEPROT"	-6.50789387050652	6.39354252927832	-88.6838863942795	0	0	869.611407742078
"ENSG00000213639"	"PPP1CB"	-7.09302026028354	6.90804953921838	-110.181903183957	0	0	1011.21913278829
"ENSG00000213676"	"ATF6B"	-6.92281683516496	7.05538235977337	-102.298328889951	0	0	962.344038350012
"ENSG00000213719"	"CLIC1"	-8.60045946965115	8.32467285749838	-107.434418819262	0	0	994.362259966965
"ENSG00000213741"	"RPS29"	-8.91459428358774	9.06131739576066	-83.598593178893	0	0	831.65037622373
"ENSG00000214022"	"REPIN1"	-7.43642324324395	7.39389179670303	-109.130020387112	0	0	1004.84399783699
"ENSG00000214046"	"SMIM7"	-6.2179648485437	6.35795748664771	-87.7582200557689	0	0	862.870093191705
"ENSG00000214078"	"CPNE1"	-6.77382600265732	6.87076995266669	-100.899138265408	0	0	953.340847896719
"ENSG00000214253"	"FIS1"	-6.15460215405619	6.10832012527151	-98.7012444023724	0	0	938.944253668204
"ENSG00000214413"	"BBIP1"	-4.96341465889233	5.14355562645024	-72.7389753572685	0	0	744.354409669171
"ENSG00000214517"	"PPME1"	-4.60473037960832	4.70026842033472	-80.6238422490783	0	0	808.649633927649
"ENSG00000214655"	"ZSWIM8"	-6.55145261427044	6.55810972888456	-96.0564931991999	0	0	921.260629548681
"ENSG00000214706"	"IFRD2"	-6.13220469530116	6.12894754978721	-73.4515820965368	0	0	750.452954230412
"ENSG00000214736"	"TOMM6"	-6.54800089437901	6.48301107265967	-104.916052494145	0	0	978.957151996767
"ENSG00000214753"	"HNRNPUL2"	-6.64718904523273	6.85499205207158	-112.133402536035	0	0	1022.82582302698
"ENSG00000215021"	"PHB2"	-7.13479796837816	7.23775878634818	-96.9906306246487	0	0	927.530328172348
"ENSG00000215041"	"NEURL4"	-5.22451204136838	5.37899953833726	-76.3756101482959	0	0	774.73619320427
"ENSG00000215193"	"PEX26"	-5.10712687376451	5.27973688336613	-81.7651289085307	0	0	817.676795596124
"ENSG00000215305"	"VPS16"	-5.56561302449793	5.52909776372002	-104.448088063629	0	0	975.932889382522
